id,rank,score,name,course,region,jis_code,pref,city,ward,station,type,gender,review,did_pref,did_city
2824,2772,53,久喜北陽高等学校,,関東,11232,埼玉県,久喜市,,久喜駅,公立,共学,2.98,81.6736001764522,65.4566946912646
2825,2772,53,浦和実業学園高等学校,普通科選抜コース,関東,11100,埼玉県,さいたま市,南区,南浦和駅,私立,共学,2.67,81.6736001764522,93.9118974339608
2826,2772,53,国際学院高等学校,総合学科セレクトコース,関東,11301,埼玉県,伊奈町,,志久駅,私立,共学,3.07,81.6736001764522,83.7470172386878
2827,2772,53,花咲徳栄高等学校,普通科アドバンスコース選抜進学,関東,11210,埼玉県,加須市,,花崎駅,私立,共学,2.68,81.6736001764522,37.0416491224927
2828,2772,53,船橋啓明高等学校,,関東,12204,千葉県,船橋市,,塚田駅,公立,共学,2.52,76.754353582158,96.0362851858823
2829,2772,53,松戸市立松戸高等学校,国際人文科,関東,12207,千葉県,松戸市,,松飛台駅,公立,共学,2.61,76.754353582158,97.8192890059249
2830,2772,53,植草学園大学附属高等学校,普通科特進コース,関東,12100,千葉県,千葉市,中央区,千葉駅,私立,共学,3.19,76.754353582158,91.4787512398059
2831,2772,53,秀明大学学校教師学部附属秀明八千代高等学校,普通科国際英語コース,関東,12221,千葉県,八千代市,,八千代緑が丘駅,私立,共学,3.15,76.754353582158,91.92924239842
2832,2772,53,西武台千葉高等学校,普通科進学コース,関東,12208,千葉県,野田市,,川間駅,私立,共学,3.22,76.754353582158,66.0916678677656
2833,2772,53,和洋国府台女子高等学校,普通科進学コース,関東,12203,千葉県,市川市,,国府台駅,私立,女子校,3.44,76.754353582158,97.9121197722459
2834,2772,53,本所高等学校,,関東,13107,東京都,墨田区,,押上〈スカイツリー前〉駅,公立,共学,3.28,98.5507482633681,100
2835,2772,53,富士森高等学校,,関東,13201,東京都,八王子市,,西八王子駅,公立,共学,3.26,98.5507482633681,90.6689335554194
2836,2772,53,都立日野高等学校,,関東,13212,東京都,日野市,,万願寺駅,公立,共学,3.08,98.5507482633681,99.0474440097671
2837,2772,53,上野学園高等学校,普通科特別進学コースβ,関東,13106,東京都,台東区,,稲荷町駅,私立,共学,2.44,98.5507482633681,100
2838,2772,53,北豊島高等学校,普通科特進コース,関東,13118,東京都,荒川区,,東尾久三丁目駅,私立,女子校,3.3899999999999997,98.5507482633681,100
2839,2772,53,共栄学園高等学校,普通科探究特進コース,関東,13122,東京都,葛飾区,,お花茶屋駅,私立,共学,2.98,98.5507482633681,100
2840,2772,53,京華高等学校,普通科進学コース,関東,13105,東京都,文京区,,白山駅,私立,男子校,2.8499999999999996,98.5507482633681,100
2841,2772,53,啓明学園高等学校,,関東,13207,東京都,昭島市,,拝島駅,私立,共学,3.36,98.5507482633681,94.2149558135657
2842,2772,53,麹町学園女子高等学校,,関東,13101,東京都,千代田区,,麹町駅,私立,女子校,3.1,98.5507482633681,100
2843,2772,53,駒場学園高等学校,普通科国際コース,関東,13112,東京都,世田谷区,,池ノ上駅,私立,共学,3.3099999999999996,98.5507482633681,100
2844,2772,53,松蔭大学附属松蔭高等学校,,関東,13112,東京都,世田谷区,,東北沢駅,私立,共学,3.06,98.5507482633681,100
2845,2772,53,東京家政学院高等学校,普通科アドバンストコース,関東,13101,東京都,千代田区,,市ケ谷駅,私立,女子校,3.22,98.5507482633681,100
2846,2772,53,八王子高等学校,普通科アスリートコース,関東,13201,東京都,八王子市,,西八王子駅,私立,共学,3.4499999999999997,98.5507482633681,90.6689335554194
2847,2772,53,文化学園大学杉並高等学校,普通科進学コース,関東,13115,東京都,杉並区,,荻窪駅,私立,共学,2.88,98.5507482633681,100
2848,2772,53,豊南高等学校,普通科選抜コース,関東,13116,東京都,豊島区,,要町駅,私立,共学,2.57,98.5507482633681,100
2849,2772,53,岸根高等学校,,関東,14100,神奈川県,横浜市,港北区,岸根公園駅,公立,共学,2.7,94.6540436924625,97.6473537594133
2850,2772,53,深沢高等学校,,関東,14204,神奈川県,鎌倉市,,西鎌倉駅,公立,共学,3.08,94.6540436924625,96.373690000579
2851,2772,53,厚木東高等学校,,関東,14212,神奈川県,厚木市,,本厚木駅,公立,共学,3.29,94.6540436924625,86.9962674057352
2852,2772,53,上溝南高等学校,,関東,14150,神奈川県,相模原市,中央区,番田駅,公立,共学,2.64,94.6540436924625,91.7777290752633
2853,2772,53,横須賀市立横須賀総合高等学校,,関東,14201,神奈川県,横須賀市,,久里浜駅,公立,共学,3.3099999999999996,94.6540436924625,93.8223759141204
2854,2772,53,向上高等学校,普通科選抜コース,関東,14214,神奈川県,伊勢原市,,愛甲石田駅,私立,共学,3.24,94.6540436924625,78.5390056985655
2855,2772,53,鶴見大学附属高等学校,普通科総合進学コース,関東,14100,神奈川県,横浜市,鶴見区,花月総持寺駅,私立,共学,2.74,94.6540436924625,97.6473537594133
2856,2772,53,藤沢翔陵高等学校,普通科文理融合探究コース,関東,14205,神奈川県,藤沢市,,善行駅,私立,男子校,3.02,94.6540436924625,94.1726462274408
2857,2772,53,三浦学苑高等学校,普通科特進コース,関東,14201,神奈川県,横須賀市,,衣笠駅,私立,共学,2.4499999999999997,94.6540436924625,93.8223759141204
2858,2772,53,横浜翠陵高等学校,普通科文理コース,関東,14100,神奈川県,横浜市,緑区,十日市場駅,私立,共学,2.65,94.6540436924625,97.6473537594133
2859,2772,53,新潟商業高等学校,総合ビジネス科,中部,15100,新潟県,新潟市,中央区,白山駅,公立,共学,2.54,50.8355623475881,75.204206391942
2860,2772,53,新潟商業高等学校,情報処理科,中部,15100,新潟県,新潟市,中央区,白山駅,公立,共学,2.54,50.8355623475881,75.204206391942
2861,2772,53,新潟商業高等学校,国際教養科,中部,15100,新潟県,新潟市,中央区,白山駅,公立,共学,2.54,50.8355623475881,75.204206391942
2862,2772,53,高田北城高等学校,生活文化科,中部,15222,新潟県,上越市,,高田駅,公立,共学,2.79,50.8355623475881,46.7335293836116
2863,2772,53,北越高等学校,普通科インターナショナル特進,中部,15100,新潟県,新潟市,中央区,新潟駅,私立,共学,2.62,50.8355623475881,75.204206391942
2864,2772,53,新湊高等学校,普通科,中部,16211,富山県,射水市,,第一イン新湊 クロスベイ前駅,公立,共学,2.46,40.0409155655026,48.6500187344339
2865,2772,53,氷見高等学校,普通科,中部,16205,富山県,氷見市,,氷見駅,公立,共学,2.69,40.0409155655026,22.3048919226394
2866,2772,53,南砺福野高等学校,国際科,中部,16210,富山県,南砺市,,福野駅,公立,共学,3.01,40.0409155655026,0
2867,2772,53,高岡第一高等学校,普通科特別進学Ａコース,中部,16202,富山県,高岡市,,片原町駅,私立,共学,3.15,40.0409155655026,50.3110106795358
2868,2772,53,野々市明倫高等学校,,中部,17212,石川県,野々市市,,野々市駅,公立,共学,2.71,53.9028684551172,88.0708620147454
2869,2772,53,勝山高等学校,普通科,中部,18206,福井県,勝山市,,勝山駅,公立,共学,3.18,46.3483047167486,40.7539503386005
2870,2772,53,鯖江高等学校,普通科ＩＴ・デザインコース,中部,18207,福井県,鯖江市,,サンドーム西駅,公立,共学,2.82,46.3483047167486,40.6884132236245
2871,2772,53,鯖江高等学校,普通科スポーツ・健康福祉コース,中部,18207,福井県,鯖江市,,サンドーム西駅,公立,共学,2.82,46.3483047167486,40.6884132236245
2872,2772,53,鯖江高等学校,探究科,中部,18207,福井県,鯖江市,,サンドーム西駅,公立,共学,2.82,46.3483047167486,40.6884132236245
2873,2772,53,美方高等学校,普通科,中部,18501,福井県,若狭町,,気山駅,公立,共学,2.53,46.3483047167486,0
2874,2772,53,啓新高等学校,普通科特別進学コース,中部,18201,福井県,福井市,,福大前西福井駅,私立,共学,2.4299999999999997,46.3483047167486,70.4625506998872
2875,2772,53,北杜高等学校,普通科理数コース,中部,19209,山梨県,北杜市,,日野春駅,公立,共学,2.36,31.4674298187349,0
2876,2772,53,篠ノ井高等学校,,中部,20201,長野県,長野市,,篠ノ井駅,公立,共学,2.69,35.1508365921863,72.9705440497908
2877,2772,53,岡谷南高等学校,,中部,20204,長野県,岡谷市,,岡谷駅,公立,共学,2.8299999999999996,35.1508365921863,84.170328520611
2878,2772,53,飯田風越高等学校,国際教養科,中部,20205,長野県,飯田市,,飯田駅,公立,共学,3.23,35.1508365921863,30.9380220854896
2879,2772,53,豊科高等学校,,中部,20220,長野県,安曇野市,,南豊科駅,公立,共学,2.79,35.1508365921863,9.01063445904354
2880,2772,53,岐阜商業高等学校,ビジネス情報科,中部,21201,岐阜県,岐阜市,,名鉄岐阜駅,公立,共学,3.52,40.7581685737706,75.5428423800853
2881,2772,53,岐阜商業高等学校,会計科,中部,21201,岐阜県,岐阜市,,名鉄岐阜駅,公立,共学,3.52,40.7581685737706,75.5428423800853
2882,2772,53,大垣西高等学校,,中部,21202,岐阜県,大垣市,,荒尾駅,公立,共学,2.54,40.7581685737706,60.5340965088511
2883,2772,53,高山西高等学校,普通科特進Ⅱコース,中部,21203,岐阜県,高山市,,高山駅,私立,共学,2.99,40.7581685737706,40.8699463390943
2884,2772,53,富田高等学校,国際科,中部,21201,岐阜県,岐阜市,,長森駅,私立,共学,3.11,40.7581685737706,75.5428423800853
2885,2772,53,三島南高等学校,,中部,22206,静岡県,三島市,,大場駅,公立,共学,2.56,61.5799506881258,77.6820092222336
2886,2772,53,吉原高等学校,普通科,中部,22210,静岡県,富士市,,本吉原駅,公立,共学,3.02,61.5799506881258,81.7976951163852
2887,2772,53,島田高等学校,,中部,22209,静岡県,島田市,,新金谷駅,公立,共学,2.59,61.5799506881258,55.2147431544417
2888,2772,53,日本大学三島高等学校,普通科総合進学コース,中部,22206,静岡県,三島市,,三島駅,私立,共学,3.42,61.5799506881258,77.6820092222336
2889,2772,53,長久手高等学校,,中部,23238,愛知県,長久手市,,はなみずき通駅,公立,共学,3.22,78.7843681367308,78.9401948073535
2890,2772,53,名古屋市立緑高等学校,,中部,23100,愛知県,名古屋市,緑区,左京山駅,公立,共学,2.57,78.7843681367308,98.7497941836294
2891,2772,53,中村高等学校,,中部,23100,愛知県,名古屋市,中村区,中村公園駅,公立,共学,3.18,78.7843681367308,98.7497941836294
2892,2772,53,桃陵高等学校,衛生看護科,中部,23223,愛知県,大府市,,大府駅,公立,共学,3.4299999999999997,78.7843681367308,76.1358633205545
2893,2772,53,愛知啓成高等学校,普通科グローバルコース,中部,23220,愛知県,稲沢市,,国府宮駅,私立,共学,3.04,78.7843681367308,40.8961714569836
2894,2772,53,清林館高等学校,普通科国際コース,中部,23232,愛知県,愛西市,,藤浪駅,私立,共学,2.61,78.7843681367308,21.4765983330319
2895,2772,53,東海学園高等学校,普通科留学コース,中部,23100,愛知県,名古屋市,天白区,原駅,私立,共学,3.24,78.7843681367308,98.7497941836294
2896,2772,53,東邦高等学校,普通科普通コース,中部,23100,愛知県,名古屋市,名東区,星ヶ丘駅,私立,共学,2.69,78.7843681367308,98.7497941836294
2897,2772,53,人間環境大学附属岡崎高等学校,普通科特進コース,中部,23202,愛知県,岡崎市,,東岡崎駅,私立,共学,2.99,78.7843681367308,77.8829805487529
2898,2772,53,藤ノ花女子高等学校,普通科特進コース,中部,23201,愛知県,豊橋市,,東田坂上駅,私立,女子校,2.9299999999999997,78.7843681367308,74.2476876747688
2899,2772,53,上野高等学校,普通科,近畿,24216,三重県,伊賀市,,西大手駅,公立,共学,3.3,43.7261545518327,24.1184687830926
2900,2772,53,宇治山田商業高等学校,商業科,近畿,24203,三重県,伊勢市,,五十鈴ケ丘駅,公立,共学,3.5,43.7261545518327,44.7383211827475
2901,2772,53,宇治山田商業高等学校,情報処理科,近畿,24203,三重県,伊勢市,,五十鈴ケ丘駅,公立,共学,3.5,43.7261545518327,44.7383211827475
2902,2772,53,木本高等学校,普通科,近畿,24212,三重県,熊野市,,熊野市駅,公立,共学,3.58,43.7261545518327,0
2903,2772,53,海星高等学校,普通科進学特別コース,近畿,24202,三重県,四日市市,,追分駅,私立,共学,3.14,43.7261545518327,67.4301954004924
2904,2772,53,皇學館高等学校,普通科進学コース,近畿,24203,三重県,伊勢市,,五十鈴川駅,私立,共学,3.1,43.7261545518327,44.7383211827475
2905,2772,53,鈴鹿高等学校,普通科探究コース,近畿,24207,三重県,鈴鹿市,,加佐登駅,私立,共学,3.07,43.7261545518327,57.1058414677774
2906,2772,53,石山高等学校,音楽科,近畿,25201,滋賀県,大津市,,石山寺駅,公立,共学,3.72,53.3485897807741,81.2397484568349
2907,2772,53,滋賀学園高等学校,普通科グローバル特進コース,近畿,25213,滋賀県,東近江市,,河辺の森駅,私立,共学,3.05,53.3485897807741,32.6106418245154
2908,2772,53,京都共栄学園高等学校,普通科進学コース,近畿,26201,京都府,福知山市,,福知山駅,私立,共学,3.81,84.4101847610263,50.4760303210618
2909,2772,53,京都光華高等学校,普通科医療貢献コース,近畿,26100,京都府,京都市,右京区,西京極駅,私立,女子校,3.1,84.4101847610263,95.5079615473693
2910,2772,53,京都文教高等学校,普通科特進コースクラスＢ国際英語専攻,近畿,26100,京都府,京都市,左京区,東山駅,私立,共学,3.13,84.4101847610263,95.5079615473693
2911,2772,53,龍谷大学付属平安高等学校,プログレスコース,近畿,26100,京都府,京都市,下京区,大宮駅,私立,共学,2.78,84.4101847610263,95.5079615473693
2912,2772,53,東住吉高等学校,芸能文化科,近畿,27100,大阪府,大阪市,平野区,針中野駅,公立,共学,3.01,95.935960605068,99.9851039742597
2913,2772,53,咲くやこの花高等学校,演劇科,近畿,27100,大阪府,大阪市,此花区,西九条駅,公立,共学,2.77,95.935960605068,99.9851039742597
2914,2772,53,旭高等学校,普通科,近畿,27100,大阪府,大阪市,旭区,関目高殿駅,公立,共学,2.7,95.935960605068,99.9851039742597
2915,2772,53,高槻北高等学校,,近畿,27207,大阪府,高槻市,,高槻市駅,公立,共学,3.23,95.935960605068,95.2259440087554
2916,2772,53,花園高等学校,普通科,近畿,27227,大阪府,東大阪市,,東花園駅,公立,共学,3.4,95.935960605068,99.7611045876017
2917,2772,53,山本高等学校,,近畿,27212,大阪府,八尾市,,河内山本駅,公立,共学,3.4299999999999997,95.935960605068,98.1163231837728
2918,2772,53,桜和高等学校,,近畿,27100,大阪府,大阪市,北区,大阪天満宮駅,公立,共学,3.3499999999999996,95.935960605068,99.9851039742597
2919,2772,53,大阪商業大学堺高等学校,普通科特進エキスパートコース,近畿,27140,大阪府,堺市,中区,深井駅,私立,共学,2.47,95.935960605068,95.4018647696999
2920,2772,53,大阪薫英女学院高等学校,普通科英語進学コース,近畿,27224,大阪府,摂津市,,正雀駅,私立,女子校,3.26,95.935960605068,99.781604463959
2921,2772,53,大阪薫英女学院高等学校,普通科文理進学コース,近畿,27224,大阪府,摂津市,,正雀駅,私立,女子校,3.26,95.935960605068,99.781604463959
2922,2772,53,大阪学院大学高等学校,普通科特進コース,近畿,27205,大阪府,吹田市,,岸辺駅,私立,共学,2.4099999999999997,95.935960605068,100
2923,2772,53,相愛高等学校,普通科特進コース,近畿,27100,大阪府,大阪市,中央区,本町駅,私立,女子校,3.1,95.935960605068,99.9851039742597
